time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-03T15:26:48.690Z,-31.0448,-178.7345,98.3,5,mb,,157,1.924,1.35,us,us2000c239,2017-12-13T15:41:40.040Z,"45km NNE of L'Esperance Rock, New Zealand",earthquake,8.9,4.9,0.118,26,reviewed,us,us
2017-12-03T14:02:37.340Z,-18.1455,-173.6873,35,4.5,mb,,150,26.998,0.3,us,us2000c236,2017-12-12T20:19:34.040Z,"64km NNE of Neiafu, Tonga",earthquake,18.8,2,0.181,11,reviewed,us,us
2017-12-03T11:19:05.260Z,-0.4895,-80.3107,16,6.2,mww,,47,1.752,1.15,us,us1000bkjh,2017-12-19T18:15:55.572Z,"16km NE of Bahia de Caraquez, Ecuador",earthquake,5.6,1.7,0.053,34,reviewed,us,us
2017-12-03T09:47:14.290Z,22.3606,94.5037,96.76,4.7,mb,,89,0.881,0.83,us,us1000bkj3,2017-12-18T07:10:29.976Z,"70km WNW of Monywa, Burma",earthquake,6.7,6.6,0.076,52,reviewed,us,us
2017-12-03T02:37:21.740Z,-5.1295,145.3631,63.24,4.9,mb,,33,3.659,0.85,us,us1000bkgf,2017-12-15T05:21:29.129Z,"49km WNW of Madang, Papua New Guinea",earthquake,7.4,4,0.053,111,reviewed,us,us
2017-12-03T00:23:25.790Z,-21.2282,168.6955,10,4.6,mb,,244,0.669,0.74,us,us2000c22w,2017-12-21T02:37:37.040Z,"91km ENE of Tadine, New Caledonia",earthquake,4.8,1.9,0.146,14,reviewed,us,us
2017-12-02T20:05:51.940Z,-21.182,169.5319,10,4.7,mb,,111,1.431,0.47,us,us2000c22m,2017-12-20T06:26:44.040Z,"175km ENE of Tadine, New Caledonia",earthquake,6.6,1.7,0.118,22,reviewed,us,us
2017-12-02T18:50:30.020Z,19.0521,121.1585,32.83,4.7,mb,,108,3.747,0.79,us,us1000bkcw,2017-12-05T17:36:53.040Z,"48km N of Namuac, Philippines",earthquake,8.9,6,0.056,97,reviewed,us,us
2017-12-02T17:49:04.700Z,-27.9935,-177.3177,47.73,5.1,mb,,73,1.357,0.94,us,us1000bkc4,2017-12-05T16:08:55.040Z,"152km NNE of Raoul Island, New Zealand",earthquake,9.8,4.9,0.044,163,reviewed,us,us
2017-12-02T17:20:26.260Z,-2.6976,28.6647,11.55,4.8,mww,,53,8.723,0.75,us,us1000bkbx,2017-12-05T15:31:10.260Z,"30km SW of Bukavu, Democratic Republic of the Congo",earthquake,8.7,4.3,0.103,9,reviewed,us,us
2017-12-02T16:56:28.170Z,-10.1159,152.4245,10,4.8,mb,,209,5.237,0.6,us,us1000bkbt,2017-12-02T17:52:08.040Z,"122km SSW of Kulumadau, Papua New Guinea",earthquake,10.6,2,0.139,16,reviewed,us,us
2017-12-02T16:40:43.270Z,71.4341,-11.1208,10,4.8,mb,,96,3.675,1.12,us,us1000bkbl,2017-12-02T16:53:46.040Z,"103km NW of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.8,2,0.139,16,reviewed,us,us
2017-12-02T16:17:37.430Z,36.0844,141.1353,44.59,4.5,mb,,151,1.802,1.44,us,us1000bkbf,2017-12-04T15:45:03.040Z,"46km ENE of Kashima-shi, Japan",earthquake,5.6,8.5,0.097,31,reviewed,us,us
2017-12-02T15:11:41.440Z,52.6852,159.5063,63.66,4.7,mb,,173,0.62,0.81,us,us1000bkaz,2017-12-02T15:25:13.040Z,"70km SE of Petropavlovsk-Kamchatskiy, Russia",earthquake,7,7.9,0.079,48,reviewed,us,us
2017-12-02T10:47:04.600Z,30.7607,57.3334,10,5.1,mww,,57,5.499,0.69,us,us1000bk9a,2017-12-02T12:22:10.565Z,"58km NNE of Kerman, Iran",earthquake,7.7,1.8,0.078,16,reviewed,us,us
2017-12-01T21:49:08.640Z,-8.2182,-76.1284,134.02,4.6,mb,,105,2.49,0.62,us,us1000bk4h,2017-12-09T04:00:27.040Z,"42km E of Tocache Nuevo, Peru",earthquake,5,5.9,0.038,202,reviewed,us,us
2017-12-01T21:18:19.270Z,-53.8837,1.9243,10,4.9,mb,,64,17.976,0.88,us,us2000c214,2017-12-09T05:37:31.040Z,"111km WNW of Bouvet Island, Bouvet Island",earthquake,8.5,1.9,0.087,42,reviewed,us,us
2017-12-01T20:48:01.180Z,42.074,142.4574,60.69,4.8,mww,,85,0.524,0.82,us,us1000bk3e,2017-12-02T17:48:55.655Z,"29km SSE of Shizunai, Japan",earthquake,5,4.3,0.103,9,reviewed,us,us
2017-12-01T20:17:07.010Z,34.4134,46.4482,10,4.5,mb,,54,0.922,1.17,us,us1000bk2g,2017-12-02T20:49:37.550Z,"42km S of Javanrud, Iran",earthquake,6.1,1.9,0.071,58,reviewed,us,us
2017-12-01T20:02:18.680Z,-44.4079,-81.955,10,4.6,mb,,71,6.141,0.9,us,us1000bk1x,2017-12-02T16:47:56.040Z,"West Chile Rise",earthquake,9,1.9,0.072,58,reviewed,us,us
2017-12-01T15:12:29.980Z,36.0779,139.8157,56.49,4.8,mb,,131,1.382,0.9,us,us1000bjwx,2017-12-05T15:36:04.628Z,"2km SSE of Sakai, Japan",earthquake,6.3,8.3,0.103,29,reviewed,us,us
2017-12-01T13:37:34.190Z,-32.5292,-67.484,154.86,4.5,mb,,67,1.414,1.19,us,us1000bjva,2017-12-15T07:55:46.059Z,"110km ENE of San Martin, Argentina",earthquake,6.7,11.1,0.163,11,reviewed,us,us
2017-12-01T08:09:21.990Z,51.6173,-30.011,10,4.6,mb,,51,14.211,0.63,us,us1000bjsl,2017-12-15T14:02:32.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.6,1.9,0.083,43,reviewed,us,us
2017-12-01T07:05:52.850Z,-21.4632,168.6359,10,4.8,mb,,124,0.564,1,us,us1000bjrw,2017-12-15T13:41:57.040Z,"78km E of Tadine, New Caledonia",earthquake,5.5,1.9,0.103,29,reviewed,us,us
2017-12-01T05:20:28.480Z,-48.7787,106.8254,10,5.5,mww,,52,17.656,0.71,us,us1000bjr7,2017-12-15T12:53:17.948Z,"Southeast Indian Ridge",earthquake,9.9,1.8,0.089,12,reviewed,us,us
2017-12-01T04:31:38.820Z,-21.4721,168.6031,10,5.1,mb,,104,0.533,0.83,us,us1000bjqw,2017-12-14T23:41:54.849Z,"75km E of Tadine, New Caledonia",earthquake,4.5,1.7,0.075,58,reviewed,us,us
2017-12-01T03:35:01.840Z,30.7151,57.385,10,5.4,mww,,46,5.498,0.82,us,us1000bjq8,2017-12-15T00:34:17.128Z,"56km NNE of Kerman, Iran",earthquake,7.4,1.8,0.075,17,reviewed,us,us
2017-12-01T02:49:59.150Z,-6.1131,147.6287,39.53,6,mww,,11,3.303,1.04,us,us1000bjph,2017-12-15T00:51:27.740Z,"60km NNW of Finschhafen, Papua New Guinea",earthquake,5.9,3.7,0.059,28,reviewed,us,us
2017-12-01T02:43:27.200Z,30.6973,57.4397,10,5.1,mb,,49,5.475,0.96,us,us1000bjp3,2017-12-15T01:05:46.040Z,"57km NE of Kerman, Iran",earthquake,4.1,1.8,0.056,105,reviewed,us,us
2017-12-01T02:32:46.010Z,30.7431,57.3138,9,6.1,mww,,23,5.524,0.88,us,us1000bjnz,2017-12-17T09:46:49.398Z,"55km NNE of Kerman, Iran",earthquake,4.1,1.7,0.06,27,reviewed,us,us
2017-12-01T02:30:00.570Z,-48.6259,106.6629,10,4.9,mb,,71,17.581,1.08,us,us1000bjp0,2017-12-15T01:07:27.040Z,"Southeast Indian Ridge",earthquake,12.9,1.8,0.11,27,reviewed,us,us
2017-12-01T01:18:58.440Z,-18.0415,-178.478,565.07,4.7,mb,,74,7.641,0.75,us,us1000bjnp,2017-12-15T01:19:43.040Z,"289km SE of Lambasa, Fiji",earthquake,12.5,7.4,0.03,330,reviewed,us,us
2017-12-01T00:16:18.100Z,-53.9485,-133.0923,10,4.8,mb,,100,28.929,0.95,us,us2000c20e,2017-12-09T05:45:33.040Z,"Pacific-Antarctic Ridge",earthquake,14.9,1.9,0.135,17,reviewed,us,us
2017-12-01T00:06:12.100Z,-6.2889,130.0953,128.53,5,mww,,26,2.063,1.02,us,us1000bjne,2017-12-09T03:44:28.040Z,"227km NW of Saumlaki, Indonesia",earthquake,6.3,4.8,0.08,15,reviewed,us,us
2017-11-30T23:09:40.870Z,-57.9754,-25.3452,35,4.9,mb,,76,7.241,0.68,us,us1000bjmr,2017-12-09T03:20:04.040Z,"136km NNE of Bristol Island, South Sandwich Islands",earthquake,10.7,2,0.072,60,reviewed,us,us
2017-11-30T23:03:51.430Z,-17.9431,-173.3925,35,4.5,mb,,107,4.301,1.25,us,us2000c1nj,2017-12-09T06:29:40.040Z,"100km NE of Neiafu, Tonga",earthquake,8.4,2,0.163,11,reviewed,us,us
2017-11-30T21:48:35.640Z,-2.6188,28.7075,10,5,mww,,65,8.667,0.62,us,us1000bjky,2017-12-09T03:05:30.926Z,"20km SW of Bukavu, Democratic Republic of the Congo",earthquake,4,1.8,0.098,10,reviewed,us,us
2017-11-30T19:01:28.430Z,-16.9453,-69.5408,182.22,4.6,mb,,111,0.643,0.83,us,us1000bji4,2017-12-20T22:51:08.040Z,"65km NE of Chuquitira, Peru",earthquake,7.9,6.6,0.057,92,reviewed,us,us
2017-11-30T18:57:57.690Z,7.745,124.9782,13.7,4.7,mb,,109,0.897,0.79,us,us1000bji5,2017-12-20T22:51:51.040Z,"3km SW of Maramag, Philippines",earthquake,9.3,5.1,0.074,55,reviewed,us,us
2017-11-30T18:48:06.650Z,43.5404,147.1097,62.7,4.6,mb,,136,3.284,0.45,us,us1000bji2,2017-12-20T22:50:39.040Z,"42km SE of Shikotan, Russia",earthquake,9.8,5.9,0.058,88,reviewed,us,us
2017-11-30T18:43:57.630Z,-9.4154,112.9803,59.76,4.5,mb,,167,1.49,0.64,us,us1000bjht,2017-12-20T22:49:44.040Z,"115km SSE of Krajan Tambakrejo, Indonesia",earthquake,5.5,9,0.093,34,reviewed,us,us
2017-11-30T17:57:59.230Z,-20.8605,-173.7375,10,5,mb,,108,3.999,1.07,us,us1000bjg3,2017-12-20T22:46:03.040Z,"133km SSE of Pangai, Tonga",earthquake,9.5,1.8,0.048,141,reviewed,us,us
2017-11-30T13:10:12.210Z,-20.3235,-177.4621,504.4,4.6,mb,,91,7.206,1.11,us,us1000bjb7,2017-11-30T14:36:52.040Z,"134km ENE of Ndoi Island, Fiji",earthquake,13.4,13.3,0.082,45,reviewed,us,us
2017-11-30T11:47:47.380Z,-20.7242,-173.8116,10,5.4,mb,,51,9.268,1.22,us,us1000bjab,2017-11-30T17:45:54.040Z,"116km SSE of Pangai, Tonga",earthquake,10.1,1.8,0.031,361,reviewed,us,us
2017-11-30T09:18:24.210Z,38.2921,133.6916,437.51,4.9,mb,,25,3.992,1.08,us,us1000bj95,2017-12-05T15:32:48.235Z,"Sea of Japan",earthquake,9.3,5.2,0.026,580,reviewed,us,us
2017-11-30T07:24:50.750Z,-15.0133,-173.5521,10,4.6,mb,,144,2.039,0.74,us,us2000c1n3,2017-12-15T12:44:39.040Z,"105km NNE of Hihifo, Tonga",earthquake,9.6,1.9,0.137,16,reviewed,us,us
2017-11-30T06:32:50.770Z,-1.105,-23.4193,10,6.5,mww,,26,11.29,0.64,us,us1000bj7t,2017-11-30T22:13:13.660Z,"Central Mid-Atlantic Ridge",earthquake,9.2,1.8,0.041,58,reviewed,us,us
2017-11-30T05:50:19.170Z,-4.3641,143.798,97.95,5.5,mww,,54,4.243,0.87,us,us1000bj76,2017-12-01T03:21:48.544Z,"44km SW of Angoram, Papua New Guinea",earthquake,8.3,6.2,0.073,18,reviewed,us,us
2017-11-30T04:24:28.240Z,49.3681,153.4847,206.07,4.8,mb,,146,4.585,0.76,us,us1000bj6x,2017-11-30T04:33:36.040Z,"238km SW of Severo-Kuril'sk, Russia",earthquake,12.8,13.9,0.1,31,reviewed,us,us
2017-11-30T03:20:27.910Z,16.2965,-98.5074,35.65,4.5,mb,,181,1.26,0.88,us,us1000bj6k,2017-11-30T04:24:23.040Z,"21km SSW of Cuajinicuilapa, Mexico",earthquake,11,12.6,0.036,222,reviewed,us,us
2017-11-30T01:16:08.370Z,7.4105,126.7602,59.02,4.9,mb,,104,1.219,0.94,us,us1000bj61,2017-11-30T21:38:25.680Z,"19km ESE of Baculin, Philippines",earthquake,9.1,7.1,0.084,44,reviewed,us,us
2017-11-29T23:53:50.300Z,-6.7362,129.7816,157,5.5,mww,,17,1.948,0.91,us,us1000bj4z,2017-12-20T05:04:30.611Z,"216km NW of Saumlaki, Indonesia",earthquake,6.2,1.8,0.059,28,reviewed,us,us
2017-11-29T23:33:38.400Z,-40.0058,174.8498,90.42,4.6,mb,,72,0.859,1.02,us,us1000bj4j,2017-12-20T03:38:22.700Z,"18km WSW of Wanganui, New Zealand",earthquake,5.8,8.4,0.158,12,reviewed,us,us
2017-11-29T22:32:22.920Z,45.2018,146.3012,9.61,5.5,mww,,50,2.859,0.6,us,us1000bj3n,2017-12-17T06:06:23.502Z,"124km W of Kuril'sk, Russia",earthquake,4,2.7,0.062,25,reviewed,us,us
2017-11-29T21:58:56.100Z,12.1186,143.9888,13.52,4.8,mb,,56,1.694,0.63,us,us2000c1jf,2017-12-17T03:04:24.040Z,"146km SSW of Merizo Village, Guam",earthquake,9.2,4.8,0.069,65,reviewed,us,us
2017-11-29T16:35:04.130Z,-32.2587,-68.6248,116.67,4.8,mwr,,41,0.712,0.79,us,us2000bvwh,2017-12-08T01:08:44.737Z,"63km S of Pocito, Argentina",earthquake,6.3,3.6,0.039,62,reviewed,us,us
2017-11-29T15:31:27.610Z,1.1322,132.642,10,4.7,mb,,84,4.043,1.4,us,us2000bvvy,2017-12-08T00:59:44.040Z,"271km NE of Sorong, Indonesia",earthquake,10,1.9,0.12,21,reviewed,us,us
2017-11-29T14:44:23.130Z,-14.3421,166.5949,37.14,4.6,mb,,142,6.429,0.79,us,us2000c1j1,2017-12-15T12:27:11.040Z,"92km NNW of Port-Olry, Vanuatu",earthquake,10.9,8.8,0.109,25,reviewed,us,us
2017-11-29T12:54:37.500Z,-8.6801,123.5794,117.93,4.5,mb,,70,1.265,1.09,us,us2000bvuk,2017-11-29T13:14:00.040Z,"92km E of Watubuku, Indonesia",earthquake,7.7,6.3,0.095,32,reviewed,us,us
2017-11-29T10:02:53.630Z,-33.5015,-69.9309,119.46,4.6,mb,,40,0.091,0.64,us,us2000bvtq,2017-11-30T01:35:27.058Z,"60km E of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,6.6,4.8,0.103,28,reviewed,us,us
2017-11-29T06:29:05.580Z,-14.4747,-76.3145,10,5.7,mww,,128,2.525,1.42,us,us2000bvsl,2017-11-30T17:14:57.040Z,"67km S of Paracas, Peru",earthquake,8.2,1.8,0.073,18,reviewed,us,us
2017-11-29T03:36:15.080Z,-25.8213,-13.8373,9.73,5,mb,,88,33.441,0.97,us,us2000bvry,2017-11-30T17:18:35.040Z,"Southern Mid-Atlantic Ridge",earthquake,14.1,4.9,0.092,38,reviewed,us,us
2017-11-29T00:04:26.760Z,12.0786,143.9534,10,4.7,mb,,102,1.746,0.69,us,us2000c1ik,2017-12-08T00:05:11.040Z,"152km SSW of Merizo Village, Guam",earthquake,7.7,1.8,0.093,35,reviewed,us,us
2017-11-28T23:34:21.170Z,13.7353,-91.805,35,4.5,mb,,187,0.791,1.12,us,us2000bvpw,2017-12-07T03:15:20.148Z,"63km S of Champerico, Guatemala",earthquake,2.8,2,0.071,58,reviewed,us,us
2017-11-28T17:38:01.040Z,18.4979,145.6514,190.08,5.2,mb,,18,4.938,0.81,us,us2000bvfp,2017-11-29T20:47:18.040Z,"29km S of Agrihan, Northern Mariana Islands",earthquake,8.5,4.6,0.026,473,reviewed,us,us
2017-11-28T15:10:48.300Z,31.3275,140.1596,10,4.6,mb,,107,1.806,0.68,us,us1000bmqq,2017-12-12T17:13:10.040Z,"197km S of Hachijo-jima, Japan",earthquake,9.8,1.9,0.103,28,reviewed,us,us
2017-11-28T14:24:11.520Z,-17.6695,-14.0617,10,4.9,mb,,76,8.143,0.7,us,us2000bvde,2017-12-12T15:53:53.040Z,"Southern Mid-Atlantic Ridge",earthquake,6.9,1.8,0.094,35,reviewed,us,us
2017-11-28T13:15:45.400Z,72.5993,3.2746,10,5.5,mww,,27,6.487,0.67,us,us2000bvcw,2017-12-12T15:35:30.462Z,"Norwegian Sea",earthquake,7.4,1.8,0.049,40,reviewed,us,us
2017-11-28T12:44:52.400Z,3.9408,126.7481,56.52,4.6,mb,,113,3.207,0.73,us,us2000bvcr,2017-12-16T13:12:58.040Z,"215km SE of Sarangani, Philippines",earthquake,9.6,7.3,0.087,39,reviewed,us,us
2017-11-28T09:20:23.130Z,-5.542,126.2684,477.65,4.7,mb,,27,4.632,1.29,us,us2000bvbf,2017-11-28T12:48:35.040Z,"196km S of Leksula, Indonesia",earthquake,10.2,2.6,0.083,44,reviewed,us,us
2017-11-28T08:57:11.400Z,-20.9269,-176.4605,208.25,4.7,mb,,98,6.413,0.87,us,us2000bvbj,2017-12-15T07:51:28.040Z,"131km W of Havelu, Tonga",earthquake,13.9,8.7,0.091,37,reviewed,us,us
2017-11-28T02:15:24.650Z,-15.1889,-174.2189,198.16,4.6,mb,,108,2.684,0.66,us,us2000bv90,2017-11-28T02:30:50.040Z,"98km NNW of Hihifo, Tonga",earthquake,11.1,8.5,0.098,31,reviewed,us,us
2017-11-28T02:04:27.000Z,-2.0825,-79.9273,65.68,5,mb,,79,0.77,1.12,us,us2000bv8q,2017-12-01T02:16:59.177Z,"9km NNW of Guayaquil, Ecuador",earthquake,5.7,1.7,0.03,364,reviewed,us,us
2017-11-28T00:12:43.420Z,18.3946,-61.9281,24.52,4.8,mwr,,60,1.142,0.59,us,us2000bv7g,2017-11-29T14:43:47.073Z,"85km N of Codrington, Barbuda",earthquake,5.8,4.2,0.058,29,reviewed,us,us
2017-11-27T22:55:05.400Z,-2.8626,68.22,10,4.5,mb,,60,6.179,1.11,us,us1000bmdx,2017-12-07T02:49:25.040Z,"Carlsberg Ridge",earthquake,12.4,1.9,0.112,23,reviewed,us,us
2017-11-27T22:46:20.920Z,-15.4867,-178.0482,404.22,5,mb,,57,6.267,0.89,us,us2000bv6c,2017-12-07T02:43:26.040Z,"131km S of Sigave, Wallis and Futuna",earthquake,11.2,1.2,0.029,380,reviewed,us,us
2017-11-27T22:18:30.467Z,60.5552,-147.4303,16.6,5.3,ml,,,,0.86,ak,ak17394411,2017-12-07T08:58:26.824Z,"72km ESE of Whittier, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-27T22:03:25.490Z,15.906,-95.1407,35,4.5,mb,,107,0.941,1.29,us,us2000bv5j,2017-12-07T00:02:50.258Z,"29km SSE of Salina Cruz, Mexico",earthquake,3.7,2,0.054,101,reviewed,us,us
2017-11-27T21:34:26.110Z,-6.8063,144.0363,10,4.8,mb,,106,4.028,1.12,us,us2000bv54,2017-12-06T05:54:42.040Z,"58km S of Ialibu, Papua New Guinea",earthquake,9.5,1.9,0.084,44,reviewed,us,us
2017-11-27T19:19:32.680Z,-17.5522,-69.325,153.32,4.9,mww,,62,0.152,1.46,us,us2000bv2n,2017-12-20T22:58:55.157Z,"75km E of Tarata, Peru",earthquake,6.6,3.6,0.073,18,reviewed,us,us
2017-11-27T19:16:29.110Z,-2.7571,68.1509,10,4.5,mb,,113,6.303,0.88,us,us1000bmdl,2017-12-20T23:30:17.040Z,"Carlsberg Ridge",earthquake,12.7,1.9,0.095,33,reviewed,us,us
2017-11-27T18:38:02.460Z,-6.159,-106.7435,10,4.5,mb,,235,24.917,0.64,us,us1000bmdj,2017-12-20T23:24:44.040Z,"Central East Pacific Rise",earthquake,19.2,2,0.094,33,reviewed,us,us
2017-11-27T15:15:13.260Z,-15.4745,-178.0991,394.46,5.1,mb,,62,6.312,1.06,us,us2000buw8,2017-12-11T20:38:26.040Z,"130km S of Sigave, Wallis and Futuna",earthquake,11.3,6,0.029,387,reviewed,us,us
2017-11-27T13:48:35.510Z,11.3869,143.5902,10,4.8,mb,,126,21.903,1.24,us,us1000bmdc,2017-12-11T20:18:14.040Z,"238km SSW of Merizo Village, Guam",earthquake,15.1,1.9,0.21,12,reviewed,us,us
2017-11-27T08:18:05.570Z,28.9598,142.5103,10,4.5,mb,,155,1.879,0.76,us,us1000bmda,2017-12-14T12:48:37.040Z,"209km N of Chichi-shima, Japan",earthquake,9.1,1.9,0.118,21,reviewed,us,us
2017-11-27T07:54:23.170Z,-21.3493,168.4949,10,4.9,mb,,160,0.452,0.7,us,us2000bus2,2017-12-14T12:41:19.040Z,"67km ENE of Tadine, New Caledonia",earthquake,7.8,1.9,0.104,29,reviewed,us,us
2017-11-27T07:11:11.430Z,-4.5778,153.2342,52,6,mww,,37,1.134,0.73,us,us2000burc,2017-12-14T13:50:18.733Z,"25km ESE of Taron, Papua New Guinea",earthquake,7.5,1.9,0.05,38,reviewed,us,us
2017-11-27T03:33:48.310Z,51.9414,-170.5269,37.95,4.5,mb,,176,1.453,1.12,us,us2000buq4,2017-12-06T05:17:41.040Z,"77km S of Yunaska Island, Alaska",earthquake,7.8,7.3,0.051,112,reviewed,us,us
2017-11-27T01:40:54.310Z,46.9594,152.7331,67.07,4.7,mb,,135,6.935,0.72,us,us2000bupp,2017-12-06T04:25:21.040Z,"Kuril Islands",earthquake,9.6,6.7,0.044,155,reviewed,us,us
2017-11-26T22:15:13.660Z,-32.2328,-71.0021,69.65,4.9,mb,,67,0.652,0.92,us,us2000bumt,2017-11-27T23:10:03.922Z,"32km NE of La Ligua, Chile",earthquake,4.3,6,0.07,64,reviewed,us,us
2017-11-26T20:32:59.720Z,12.9586,-90.0811,56.4,4.6,mb,,178,1.099,1.23,us,us2000bul8,2017-11-26T20:48:42.040Z,"75km SSW of Acajutla, El Salvador",earthquake,7.9,15.6,0.065,71,reviewed,us,us
2017-11-26T19:06:43.290Z,-5.7464,105.6793,38.53,4.8,mb,,58,3.042,0.9,us,us2000bukh,2017-11-26T20:23:10.040Z,"0km E of Pasuruan, Indonesia",earthquake,9,6.1,0.078,50,reviewed,us,us
2017-11-26T19:01:32.810Z,42.7243,24.2995,11.22,4.6,mb,,41,0.702,1.03,us,us2000bukf,2017-12-03T11:06:53.710Z,"3km SSE of Anton, Bulgaria",earthquake,3.5,5.2,0.222,6,reviewed,us,us
2017-11-26T18:39:21.260Z,-17.745,-178.5656,628.42,4.5,mb,,144,7.564,0.72,us,us2000bukb,2017-11-26T19:03:10.040Z,"263km SE of Lambasa, Fiji",earthquake,15.2,10,0.084,42,reviewed,us,us
2017-11-26T17:38:30.400Z,-20.5119,-173.1359,10,4.5,mb,,101,3.341,0.93,us,us2000bujg,2017-11-26T18:16:29.040Z,"149km ESE of Pangai, Tonga",earthquake,12,1.9,0.111,24,reviewed,us,us
2017-11-26T16:37:41.690Z,-19.1419,-177.0407,354.03,4.7,mb,,89,6.726,0.74,us,us2000buj2,2017-12-11T18:32:16.040Z,"240km NE of Ndoi Island, Fiji",earthquake,13.3,8.1,0.063,77,reviewed,us,us
2017-11-26T14:20:40.210Z,-16.5864,-173.8798,103.2,4.9,mb,,61,3.346,1.33,us,us2000buhz,2017-12-11T16:12:44.040Z,"71km S of Hihifo, Tonga",earthquake,10.9,7.4,0.042,173,reviewed,us,us
2017-11-26T14:14:18.970Z,12.855,-88.5025,56,4.8,mb,,133,1.089,0.89,us,us2000buht,2017-11-27T03:02:51.098Z,"47km S of Puerto El Triunfo, El Salvador",earthquake,4.7,3.2,0.029,377,reviewed,us,us
2017-11-26T09:09:00.300Z,43.6026,-28.5315,10,4.8,mb,,121,6.264,0.6,us,us1000bkzp,2017-12-15T07:06:23.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.8,1.9,0.143,15,reviewed,us,us
2017-11-26T06:07:26.290Z,51.9821,-170.5826,33.81,4.7,mb,,135,0.942,1,us,us2000bug4,2017-11-30T21:31:06.846Z,"72km SE of Amukta Island, Alaska",earthquake,9,3.4,0.033,274,reviewed,us,us
2017-11-26T05:47:30.630Z,34.4934,45.7986,10,4.5,mb,,66,0.625,0.85,us,us2000bufu,2017-11-26T06:13:47.040Z,"6km WNW of Sarpol-e Zahab, Iran",earthquake,6.3,1.9,0.079,47,reviewed,us,us
2017-11-25T23:46:56.100Z,-17.5139,-176.6878,10,4.5,mb,,127,5.933,0.62,us,us1000bjxm,2017-12-16T05:03:16.040Z,"Fiji region",earthquake,11.1,1.8,0.135,16,reviewed,us,us
2017-11-25T23:03:50.340Z,-36.5566,-96.006,10,4.8,mb,,61,19.586,0.71,us,us2000bue3,2017-12-15T06:25:07.040Z,"West Chile Rise",earthquake,14.2,1.7,0.059,87,reviewed,us,us
2017-11-25T22:21:12.390Z,-20.5786,169.5014,65.51,4.5,mb,,107,1.641,0.68,us,us1000bjxp,2017-12-15T05:12:05.040Z,"116km SSE of Isangel, Vanuatu",earthquake,10.4,6.9,0.15,13,reviewed,us,us
2017-11-25T20:03:25.510Z,-5.6273,154.3151,124.94,4.8,mb,,97,2.575,0.6,us,us2000bucx,2017-12-15T03:00:01.905Z,"149km WNW of Arawa, Papua New Guinea",earthquake,9,6.9,0.066,71,reviewed,us,us
2017-11-25T19:29:47.500Z,19.471,94.3463,62.54,4.5,mb,,64,3.024,0.64,us,us2000bucm,2017-12-15T02:11:21.040Z,"89km W of Thayetmyo, Burma",earthquake,6.5,6.2,0.082,44,reviewed,us,us
2017-11-25T19:21:34.630Z,49.8274,156.2043,54.45,4.7,mb,,128,3.415,0.57,us,us2000bucg,2017-12-15T01:38:31.040Z,"94km S of Severo-Kuril'sk, Russia",earthquake,9.9,6.9,0.064,75,reviewed,us,us
2017-11-25T18:26:26.130Z,6.0048,125.8697,75.66,4.5,mb,,108,1.096,0.88,us,us2000bucc,2017-11-25T19:28:53.040Z,"20km ESE of Lamitan, Philippines",earthquake,6.3,7.6,0.078,48,reviewed,us,us
2017-11-25T17:30:01.740Z,-20.6293,172.5477,10.35,5.8,mww,,65,4.303,0.98,us,us2000bubz,2017-12-20T22:58:51.871Z,"202km NNE of Ile Hunter, New Caledonia",earthquake,10.2,3.3,0.056,31,reviewed,us,us
2017-11-25T13:14:06.800Z,-8.1289,117.9853,199.53,4.7,mb,,55,3.557,0.66,us,us2000buah,2017-11-25T13:38:10.040Z,"23km E of Labuhankananga, Indonesia",earthquake,6.6,6.1,0.078,49,reviewed,us,us
2017-11-25T11:11:23.390Z,-1.1789,119.9614,10,4.9,mb,,51,2.418,0.81,us,us2000bua6,2017-12-03T10:44:50.040Z,"33km SSE of Palu, Indonesia",earthquake,5,1.9,0.081,48,reviewed,us,us
2017-11-25T10:50:00.680Z,-3.8789,128.547,117.89,4.5,mb,,76,3.816,0.62,us,us2000bua4,2017-12-21T09:45:41.040Z,"36km SSW of Saparua, Indonesia",earthquake,8.3,8.6,0.111,24,reviewed,us,us
2017-11-25T09:14:51.170Z,-1.2116,119.9674,18.88,5,mb,,62,2.446,0.77,us,us2000bu9s,2017-12-21T11:29:45.040Z,"36km SSE of Palu, Indonesia",earthquake,6.2,4.3,0.071,63,reviewed,us,us
2017-11-25T07:16:14.130Z,-20.0719,-173.4126,10,4.7,mb,,83,3.432,1.36,us,us2000bu9a,2017-12-14T09:25:49.040Z,"102km ESE of Pangai, Tonga",earthquake,9.2,1.8,0.086,41,reviewed,us,us
2017-11-25T05:58:59.890Z,-55.9331,-27.7274,10,4.6,mb,,89,5.294,0.95,us,us1000bjx8,2017-12-14T09:21:06.040Z,"91km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,4.5,1.9,0.11,25,reviewed,us,us
